USER_NO,CLV,frequency,recency,T,monetary_value,exp_avg_rev,avg_rev,error_rev
8d844903172265ce79449586ab93da8cec50f722a8357d04c7a71deff46aafc0,358.51,3.0,42.0,146.0,79.70666666666666,501.2093937008745,79.70666666666666,421.50272703420785
8d872b375ce56eecfe48181729a8c37d9a6e90b9766dd3bbcdd68bf21e50f6ac,0.37,2.0,6.0,651.0,433.65,1196.940047237867,433.65,763.290047237867
8d88a3a796b3bf812b75462015e743bc8415c063ce592f20fb8475378d9521c9,0.0,13.0,16.0,676.0,487.37636773183294,587.1360238379252,487.37636773183294,99.75965610609228
8d8c6933f64407077f1ee884901d6229635b09d088a01ae2854912ac1d42b032,1.04,3.0,4.0,126.0,82.01619284697684,503.85054844774123,82.01619284697684,421.8343556007644
8d905fa7c0d16583507460e539b1731bed6e7938bf6145e5f10ced9069e9cd2b,0.0,10.0,23.0,175.0,448.88,578.2321568405123,448.88,129.3521568405123
8d9fab481c09297b292bff83e882d8706f68bdd4a9dc94defc7efffd20e299df,599.74,7.0,165.0,355.0,1636.76,1892.2595927516281,1636.76,255.49959275162814
8da00852709145625fda9fa722d8692a05abdcf70bcf85b832e07deb8393f194,218.6,1.0,32.0,488.0,170.37037037037035,1999.1205232647535,170.37037037037035,1828.750152894383
8da06f32729d65f172d4b017e5a30570e0a9b1854219fb1a01ec58af66c72525,9529.77,12.0,118.0,127.0,376.02416666666664,480.75786491563946,376.02416666666664,104.73369824897281
8da71476a7e737e44764195aaf48938c1ac3124eca47a1ae1301b56a6f0d30b5,0.0,28.0,102.0,508.0,243.1585714285714,285.41650163164326,243.1585714285714,42.25793020307185
8da7316215517975f45108fbdb820f28cd1430c701cb5be2231ed678d1ff593c,991.11,1.0,379.0,650.0,323.7,2245.1114685608027,323.7,1921.4114685608026
8da7e1110c97b753ca70ce00385946f08d5ab37c2974cd14f162ec73f7486f6b,125.84,3.0,125.0,481.0,228.28666666666666,671.1242340846106,228.28666666666666,442.837567417944
8da7f7f14fc1d4f47a38326c4071e8bc20e74987176e7bc36b7c5b71f4aae6b4,1055.44,1.0,8.0,98.0,1.4,1728.0367070784598,1.4,1726.6367070784597
8dab65cc89902ec41ece7e998eb184353fbfd56bd8b2c7f6e3746b36f2f07d77,1070.69,1.0,14.0,139.0,179.0,2012.9652756148053,179.0,1833.9652756148053
8dabc012e3ee4f1a00f6f15be4b4b5740757db3944680143f43e23a21d54f78e,893.85,2.0,301.0,456.0,125.46000000000001,817.2353478499155,125.46000000000001,691.7753478499154
8dabc31264589b503c30beb0a1c3590d2d2410b48d01ac22387b1d033bbf0b12,16039.37,1.0,290.0,468.0,15300.0,26272.00178934272,15300.0,10972.001789342721
8dad67e6f27f208288a9925f085b1a848299b36ccec3833791cbaefe29278e09,0.0,5.0,5.0,501.0,1573.528,1934.402345859079,1573.528,360.8743458590791
8daee87f0f32ebc9a94e7f10997916d02f520e9ff380f1c231d37214f5c43de8,868.67,6.0,396.0,457.0,54.023724504502304,248.93719197648,54.023724504502304,194.9134674719777
8dafc10e6508a38c34bd04c9c5d9e20137a588847f264dc3ac408a5698b0669b,904.85,1.0,47.0,267.0,99.2,1884.939939076515,99.2,1785.739939076515
8db40c04bdda6ed8b5b64c6df84b82a7203f2cf6de4b70e79ec6526120b57aad,0.44,13.0,271.0,635.0,128.41384615384615,217.4618846933904,128.41384615384615,89.04803853954425
8db492952aeebe63a14fe2af369d2bda84ebee1471adc43343377b08d3c9c2c6,7.58,1.0,1.0,571.0,119.41773268636966,1917.3758041293177,119.41773268636966,1797.958071442948
8dbc353347bb429039fb83232ea5359f2c4bd565a8bd3f6c9bf762432059712b,0.98,9.0,125.0,444.0,872.2444444444444,1035.0904020526814,872.2444444444444,162.84595760823697
8dbdd590bbdb1d14e38ef08db71c62627ed166661a76be0a4c77f5cca115d534,140.65,1.0,4.0,207.0,0.1,1725.9510812952547,0.1,1725.8510812952547
8dbe381ce6701fc58173bb20423700f595b0887254a37b451682d909383a8615,307.9,1.0,14.0,252.0,19.765486725663717,1757.5009629524272,19.765486725663717,1737.7354762267635
8dc2ddc6de7361eacc4d0156823994fd864af51f6231512f3cc5081465506a8e,0.21,2.0,3.0,641.0,998.5,1892.862041622125,998.5,894.3620416221249
8dc30d2c6d45a0c180d82ab4ea55c1d3aeee58890759300bf87070be9e158695,2704.35,1.0,1.0,74.0,5462.54,10489.493929919547,5462.54,5026.953929919547
8dc397b3a35fcdb4e2776ff42d327c5b2dff6086babf71aa0957f12268fa5c37,0.53,5.0,46.0,366.0,275.28000000000003,530.3792076252128,275.28000000000003,255.09920762521273
8dc5005acbc3e5266861a7751195e28249a8190ffcfd119561d66ff9e565fd51,0.61,2.0,2.0,406.0,1256.5779996942229,2210.826379506348,1256.5779996942229,954.2483798121252
8dc94ca9041b3a192b8c5110195bfea0d81ce4851a24603f66276f46e995443d,481.81,1.0,51.0,439.0,335.2,2263.561235104541,335.2,1928.361235104541
8dcda06e358dbb2e9ef849029750c4d95a25f7a3fc599abfb1bbb33c542d7a14,29296.03,51.0,628.0,632.0,1156.9790196078432,1186.8373440951661,1156.9790196078432,29.85832448732299
8dda718b1ac2875db02f1bf1304a42a621e77be86f58c02a41c0039f9e93a68e,32989.95,37.0,511.0,534.0,1643.0183783783784,1689.289764347676,1643.0183783783784,46.271385969297626
8ddceee1ebca6169b4a1082d5ca108d5c5748a919998169519f749af0e40a4ab,0.0,3.0,5.0,658.0,206.84666666666666,646.6056301148482,206.84666666666666,439.7589634481815
8de0580bbadfdcc3bbe0b7348f0d6fd0289216fdee0728be97b5f32b1959e38d,909.42,1.0,1.0,70.0,907.0,3180.9157142097342,907.0,2273.9157142097342
8de0ee1a3396fdf9c48b4729e250bf17586f39afbc4658c2560dcbe136d9285b,0.0,7.0,9.0,445.0,58288.37986832081,61765.81109356125,58288.37986832081,3477.4312252404416
8de5578400a17553bee63f04d9e23a391faf05ba0aefd5814af61ff43638e319,34.72,5.0,15.0,100.0,3070.256,3553.076700560568,3070.256,482.8207005605682
8de57f57414873a1301d5d55f9d74c13c688f7890619699ca1abe5b61fc29328,6997.4,6.0,50.0,51.0,155.98666666666668,357.7302702044749,155.98666666666668,201.7436035378082
8de707546661699afc909eb20f9b7350074f7cab77b0608148cdb05be541b822,22.95,2.0,14.0,254.0,116.26,805.900511436115,116.26,689.640511436115
8deb7880f864426ad7b39511db74c6695f4caa70bd2e0cc4dafa474f1933269e,3.05,3.0,51.0,616.0,271.26,720.2681772404217,271.26,449.0081772404217
8deb7e93ec73cdfacbb21284bbdc409ad0a0c5abe117e8a3e9c6c017f2d2c87c,417.02,1.0,9.0,183.0,139.92,1950.2681559166049,139.92,1810.3481559166048
8debef6d7295c7d1d6cf76d774c51716dfbd8daa70d16ee6e8a9f14f7c203bee,61.23,2.0,5.0,100.0,160.7,860.6526995045162,160.7,699.9526995045162
8dec73ab764683ff2dd0d6a3ee5e67513b4e9449ee7bfc5a03b905c3d1eeb2ad,0.44,3.0,6.0,326.0,2930.7666666666664,3761.657669541866,2930.7666666666664,830.8910028751998
8ded332fdcc2cc0108af9921db0bf375c6f748791a2f7a494a6f3dc93d19bcd3,3.58,2.0,7.0,321.0,240.530189193262,959.0072794380341,240.530189193262,718.4770902447721
8def962b62a474c990f3e9594103041524fd6c569c933e2c0d07ad2132d0a9a0,19.31,1.0,2.0,465.0,267.9,2155.5899926355323,267.9,1887.6899926355322
8df193fb8a7e1001f3dbdaa3ab93f85b62b5b63c63adfd2bd12ed7e60378e7b7,9044.61,15.0,126.0,151.0,505.13,591.7030577716587,505.13,86.57305777165868
8df1bd1aeb9b5015e2b90368665de09e673fefc24169e7b44a04a7f59c6fd5d7,99.49,2.0,3.0,64.0,139.1,834.0404748808108,139.1,694.9404748808108
8df93f16f26dac7571bab07422ee3fa5ce4a8adada229625eddbc9aaa76f979a,3545.39,32.0,601.0,632.0,208.425625,244.92466697883367,208.425625,36.499041978833674
8dfabb422f052481fac34e6fdd3c7efcf49b876d5ef0b82554a0cbc7f8b3ed01,912.31,2.0,496.0,520.0,95.6,780.4464114025154,95.6,684.8464114025154
8dfba4f2cb458f046e265e6902a682e1ce5de28f1fb885722e08ba09c0b96a0a,47728.26,149.0,372.0,375.0,418.4472769640662,426.7456577910717,418.4472769640662,8.29838082700553
8dfd1123de83a1631f42436c52675d5053252674af42e7a76b3d1244be6ca6ce,0.18,2.0,4.0,556.0,28.16,697.3571322996131,28.16,669.1971322996131
8dfe9d1a83b434853ba9aa421df310a6fd95762134a18f753594ed74b1974a29,259.42,1.0,1.0,157.0,1637.24,4352.459846461878,1637.24,2715.2198464618787
8dfedc5cf378864d5aca13648b061d06de9144c2ea8d412c09958f60c3bcc5f9,32.94,7.0,26.0,90.0,609.0942857142857,806.1477355281214,609.0942857142857,197.05344981383575
8dffe5177815755ec03cc30e531ccb3d9e4544b56598531bc0088647e4452797,211.89,1.0,22.0,396.0,95.4,1878.8434944794535,95.4,1783.4434944794534
8e04efdd94aa81186d604380c26c84ac16afe6830ff7bceb330983d1ac51d659,156286.85,47.0,290.0,290.0,3511.427620559815,3562.870014300361,3511.427620559815,51.44239374054632
8e0a44a5f04582ab87254e35fe19cdb0e42df253b46910335f42b9f58d62dbf4,14188.2,8.0,112.0,112.0,737.706061001616,915.2657305858302,737.706061001616,177.55966958421413
8e0b9b3766bab6bd8c8b7826d1488dfb82b9200ad63278d17fc3a79a3fd8b351,9.07,1.0,1.0,723.0,1315.0,3835.481344631068,1315.0,2520.481344631068
8e0ffb85d9c132b34bbe9d6ba958bf8e02eba64fa6e063945441c02b0d5a0868,2398.53,3.0,5.0,19.0,240.51830985915493,685.1122385312551,240.51830985915493,444.5939286721002
8e110c1c9ff88b182871385db551b019d9c28620dadaede989366b274f702ddd,10817.5,1.0,26.0,35.0,300.5,2207.8910699682174,300.5,1907.3910699682174
8e15cf2f3e36fe613395de687c683647dcb79c98ef654a8938886b828628dd88,2307.03,5.0,94.0,232.0,3602.7840000000006,4128.992576231015,3602.7840000000006,526.2085762310144
8e175ff5fec7110911f15212c25cc780b9963f526f0fac8a79a27cc820c52d6d,50.26,1.0,1.0,609.0,8042.0,14627.792608955366,8042.0,6585.792608955366
8e17e6b90ae61b66518f60c2b6b878b8cf1564a7a7758be3a4596eb6091e48e5,6.99,3.0,61.0,643.0,622.5805287377065,1122.035383890019,622.5805287377065,499.45485515231246
8e1865ee06ad590ee32278dd0fab7feb7adce111c27543f350aa51c6fecd82a0,0.01,29.0,377.0,702.0,1269.2007806968704,1323.4851897599274,1269.2007806968704,54.284409063056955
8e19440e02fcf3ff115c74e2ca1614ef35a69d139084e3d0119705e518b37cce,1326.93,2.0,7.0,67.0,2220.3,3398.1775992722733,2220.3,1177.877599272273
8e1b08c2beea6d5640e4b7fc5283bd6662d1c554880bd234a160a592179bec73,193.32,1.0,1.0,310.0,7171.614678515421,13231.40947986951,7171.614678515421,6059.794801354089
8e1ba01c52bf729956f5458e646c04b6e4ea351bbea8eb0509567332668d0427,34.62,1.0,1.0,331.0,620.5490196078431,2721.354521647966,620.5490196078431,2100.805502040123
8e2230c2936a38ca16dbbe587e0100eebe8b6a74e49d3caab85c2cc0579aa2da,22.21,1.0,1.0,414.0,676.72,2811.4711716278107,676.72,2134.7511716278104
8e29294fb3cfd004b9f5ee536a4536225c87cea973b4dc84349aa73d4f05b25d,891.03,2.0,15.0,127.0,2293.0,3487.747447890022,2293.0,1194.7474478900222
8e2fca3f7b90263fb27af9479f0b6c6e9eef58ccf787b13cec414e62efcf1ba6,8.0,2.0,2.0,163.0,885.0699999999999,1753.1109009245833,885.0699999999999,868.0409009245834
8e2fdfaa0c850907aef5b6fb9a61f7a74bf8b8dbc0dacda843ff20a154fe4afb,0.05,2.0,2.0,632.0,95.0,779.7071829407457,95.0,684.7071829407457
8e30531120c5e706d8e94c5081aae3c2521854cea4caca70aaeb3faafb279c33,0.0,5.0,17.0,507.0,500.684,774.1480649240235,500.684,273.4640649240235
8e30d5652500347bd5d6ca92fa7800d9d9bdf91c58c98f3447480d0e67e9885a,0.0,4.0,18.0,582.0,86.96,392.8860795506503,86.96,305.92607955065034
8e33077763f93ce822099776db48894574375e36c0a5f3626c8387271e1b3753,0.01,3.0,3.0,329.0,102.39999999999999,527.1612991464813,102.39999999999999,424.7612991464813
8e3ce73b5a22dd1d42099b29cbab73affdb446cdc456158dbcae24e2834b5e59,2175.7,19.0,698.0,724.0,212.21076409897216,274.2645140694433,212.21076409897216,62.05374997047113
8e3cea0413922c82d4af7beabbac00979f1f6d79156170e45495ee62516b837e,144.58,1.0,1.0,333.0,6100.0,11512.188554351858,6100.0,5412.188554351858
8e3e09117d4202a4ce5441833231a9c2035842854823516d2170f274a061ffe9,1788.42,1.0,280.0,322.0,100.0,1886.223401096949,100.0,1786.223401096949
8e405d7e8035d3691b9d5d1bc2404adb4d5a60a16e7520e39d9e00d720522fec,2677.9,26.0,471.0,606.0,3417.236234817814,3509.454372813736,3417.236234817814,92.218137995922
8e4116c77bf5dcfef6a5a965de21925db4c7120c8febf03b0e94b640c533af47,7464.46,9.0,254.0,290.0,836.5651962679273,997.8526035549226,836.5651962679273,161.2874072869953
8e41d892613551aa33cdda147bd7d8f3e8e8c8bab76012ac6226afe116c61afe,17936.39,8.0,73.0,95.0,1290.057125,1494.9097597244174,1290.057125,204.85263472441738
8e45db089cff570e72117fccfb3e6965358a05f9011ffb5b2044afca460c0233,0.0,6.0,11.0,331.0,292.01666666666665,502.8724377168369,292.01666666666665,210.85577105017023
8e4730eff9d1c00fad9dc8257799dc23e32e4e94e5d30b3bd2fb5710429bcf7e,227.33,4.0,37.0,157.0,1071.755,1480.062037633944,1071.755,408.307037633944
8e4827167cfae3864fce1c0a6849bd5977e21f96821151099370ad6aa7f28e3a,15.6,3.0,74.0,620.0,664.4933333333333,1169.9665152865773,664.4933333333333,505.47318195324397
8e4ae35ae048fbce9169deca440fe484a80d9d497e2c3446d18d152debe868d4,0.22,4.0,18.0,274.0,95.91,402.76653672686007,95.91,306.8565367268601
8e4c3591c3c9d6a67ccce912c007701ff56252fab9af14eedbb8dc19df97521a,2.36,2.0,11.0,535.0,556.0,1347.6810510670498,556.0,791.6810510670498
8e4dc7c0d5a695aa0f646a11c62e8bc11f20b19f69ddf56d0636c5fbfd37302f,59.71,1.0,7.0,454.0,336.34912187333686,2265.4048029561386,336.34912187333686,1929.0556810828018
8e50f87bd5ec4d866974433941e671636e66951d40dcb45294d0fbed56a908df,43921.76,134.0,702.0,702.0,728.434552238806,738.5383331453246,728.434552238806,10.103780906518637
8e534964db758be1afed95be75560bd11992652d7f6ed5910bbb8367f14a8bf0,405.84,2.0,6.0,62.0,342.5,1084.6389234207031,342.5,742.1389234207031
8e57a9edaa50acb6dcaa842ddf22d9a4d690f0dfcc83bd88bbecfab4e96ae66d,602.44,7.0,407.0,677.0,488.4061195028294,678.5957052067317,488.4061195028294,190.1895857039023
8e581216f77d87e9072b356971bd84dcac9dee1f11c75a84b2389ff28ffaf39d,839.68,22.0,379.0,514.0,1439.8836363636365,1514.714603768157,1439.8836363636365,74.8309674045206
8e58a5710a0fc63d5a20fb4ee8a092e7cbdf76ccfd4a301cc43003de7686b3b4,79.5,3.0,6.0,84.0,2276.7999999999997,3013.7868808559692,2276.7999999999997,736.9868808559695
8e5b4d230bf5b5f6720f1c6aa0b584f7de83e053d7779dcd966ffafa2c45815a,0.02,14.0,222.0,692.0,945.5923573793383,1050.699011761898,945.5923573793383,105.10665438255967
8e5b61d7a82fee67b0a0613915163212683ddfd935885512324f51d8dd26afd8,31943.16,50.0,76.0,76.0,239.4448,262.93990860934304,239.4448,23.49510860934305
8e5f59e267b7c4c94b9730f5693f6a7ef852bacac8982e9153da5925248c4c59,25.3,2.0,2.0,339.0,41996.75714285714,52404.659646536325,41996.75714285714,10407.902503679186
8e606aa38113d5b59353246cccde8e1e182db4f88d38689473f624a8881d0e60,3200.24,8.0,445.0,447.0,448.335,611.5961648916914,448.335,163.2611648916914
8e6319ad5b7a375d06ed3094c10dfbbebc95a100ac0a217fafc7fe038542a022,4797.46,4.0,458.0,469.0,1463.485435756612,1912.5174337357528,1463.485435756612,449.03199797914067
8e6accdf16554a1a478694a450cbc616b7c6840f4ce0e905c4b9399ea83b37e4,0.02,16.0,199.0,636.0,10856.307386404551,11186.911209626776,10856.307386404551,330.6038232222254
8e6ec5dc7bec6ed4d5e59d1451b9636c3a5236ed0b3b1f9452e593a51507d9e4,203320.92,156.0,183.0,185.0,998.9377629872223,1008.2679551761483,998.9377629872223,9.330192188926048
8e6eec8ee3cf3360a03b448f6e6da8eadff4e8b791608a93d2fa3b32b0392f6d,557194.88,16.0,34.0,34.0,8457.8375,8730.613020435097,8457.8375,272.77552043509786
8e710723a62e09fa1437de97c328d0e15dfd34684ac4d649a07e2c166efe9dc1,48.86,1.0,9.0,496.0,11.793103448275865,1744.7106490163394,11.793103448275865,1732.9175455680636
8e7367d9c91b459036fa24d279d47f09eaee3e31ba2fb5b52eae2a4a48c53728,518.95,15.0,257.0,356.0,184.69866666666667,263.0176475758773,184.69866666666667,78.31898090921061
8e73d220cd1079ef5a8f893ed5a5b5e1bfb8321f2ec4aba25651612cbcee5f46,19190.68,2.0,15.0,28.0,1496.7976537504444,2506.788388431022,1496.7976537504444,1009.9907346805778
8e78e42b3d94af69ee614c18670d267f56fd260c48fc1c4d53a3e13f7aebed57,0.0,83.0,169.0,523.0,1126.5414457831325,1144.6968774711504,1126.5414457831325,18.15543168801787
8e7a2b5347b7b720b00b72e150e8489552ecff00324648831b46c50eef8034fa,1.19,7.0,104.0,457.0,553.6714285714286,747.5728298294324,553.6714285714286,193.90140125800383
8e7b3b3dce2cd0d14e8faa325ac982da7f9340e1f1d8a58e20084dc0d20f5731,12538.17,9.0,171.0,172.0,826.7366666666667,987.5947415335506,826.7366666666667,160.85807486688395
8e7be4240529992378e72613b516933df76a2b691c3494ceefe39454ac1a98f3,0.0,38.0,378.0,645.0,632.5839764360561,667.5089999785209,632.5839764360561,34.92502354246483
8e7ebd4c1dd377901c3eadf60e8d97a3bd576619e2ed346b80a98a11607ea5c4,63475.72,88.0,552.0,567.0,1420.4538636363636,1438.8368089659382,1420.4538636363636,18.382945329574568
8e7fd57402f9227599a0badc3fc98952428c8433f2c3bee7fa32659ccacd97dc,0.02,5.0,5.0,188.0,8086.656851412479,8978.190289057673,8086.656851412479,891.5334376451938
8e80fd0d601b37236839c9595ea130c45420937ed51b10dbe0e0b0b1eb7c474c,138930.35,20.0,45.0,53.0,3620.879,3745.2027333249343,3620.879,124.32373332493444
8e837bd462ec3076ecc1a17811e3f446155cd8638f6135da227031be5ae59bbe,1408.65,1.0,640.0,705.0,785.96,2986.727910518072,785.96,2200.767910518072
8e84647751d5d660692b1334295bd166b7301f9af29d792e13124239c04485c3,1519.66,48.0,63.0,79.0,6895.44125,6972.569965247638,6895.44125,77.12871524763796
8e8819830f17bf6386b0bb5945b3f8fb89be70442273dea094dd29b62036e249,2375.34,9.0,90.0,155.0,1331.542222222222,1514.4513463960677,1331.542222222222,182.9091241738456
8e8961a412c6bc8236b0cb5111fce7b2ed15f95a95de47c4c6ef2a50b12a9df9,22076.16,26.0,336.0,351.0,1052.9492307692308,1110.4102125992592,1052.9492307692308,57.46098183002846
8e90922364894f3400139f2cd06e3a272816e26042d80a1fa747c5dc9ced1ec7,20785.84,1.0,6.0,7.0,0.0665835411471321,1725.897470350511,0.0665835411471321,1725.8308868093638
8e90e83c2923f8ca7c0ad8bad31debb4cb2c99b6c82df1e5281d8d76b12d3875,750.08,35.0,321.0,435.0,22716.446392351594,22994.659917573696,22716.446392351594,278.21352522210145
8e93bb04bf7a19b8c6d9fea4800888b82228290cf2ab9faecdd6db57d5e93230,1918.56,1.0,71.0,187.0,22.0,1761.085854104635,22.0,1739.085854104635
8e9407f151ca37196747d70b2c918ac5132d1e2d7892ca50f2363ed265a6e0d2,356.88,35.0,396.0,510.0,2075.3794285714284,2129.0275513158804,2075.3794285714284,53.64812274445194
8e97df48a6c68fd4aa223f4a8cb716cc365134149e70b40617fbad5fce0dbc4a,13.78,2.0,2.0,287.0,13288.0,17034.109009817817,13288.0,3746.1090098178174
8e9b97bc18231f8f28260b72023afe243309aa59c59d60e1deffe3aa4fb146f8,126437.84,3.0,15.0,16.0,5267.333333333333,6433.735689548765,5267.333333333333,1166.4023562154316
8e9e39ed50dcb5c5aaec90b6aeb183905821ff485442ff9b8cc939fdee57657f,272.9,48.0,269.0,331.0,1734.9890153748947,1771.3001284377895,1734.9890153748947,36.31111306289472
8ea1182528829fd03aa8bbb25564ec358b24e74da56bfd3b0731ea7de253f9c2,230704.89,124.0,695.0,706.0,4317.294193548387,4339.150697402728,4317.294193548387,21.8565038543411
8ea9cd94520e9e712ced2159b43ebedd7e08e89d11b1dc46d0e506cd779e12c1,28.65,4.0,12.0,151.0,10738.9,12152.219824082007,10738.9,1413.3198240820075
8eac9c18eb5734fae3f934e8074ffc2ff0628365ed309293be3a304ab88f1df9,9775.92,14.0,64.0,65.0,174.03832811164912,257.8114431064237,174.03832811164912,83.7731149947746
8eb1044bfad022a6a4d9e7938bb84b0b6c4897e4238702b12047a9ca179fdb27,32656.45,11.0,396.0,396.0,3852.67752748803,4090.5466966873173,3852.67752748803,237.86916919928717
8eb33bf8c5eff780fb832372344f904df22ae25c1a082fe38a7916c82ec68ffd,0.0,17.0,190.0,660.0,2562.8411764705884,2685.6263051393385,2562.8411764705884,122.78512866875008
8ebb70d34027f995a95ca16180ec4de7e7dc584325cb4f43bb9fea45e32b99c8,9523.62,11.0,131.0,144.0,468.08855413068756,585.945563190956,468.08855413068756,117.85700906026847
8ebfd55bf13e988308598352a0ab2b5630e4f51834b3266ae448f886be2781b8,7.91,1.0,1.0,616.0,394.7368421052632,2359.0778296778917,394.7368421052632,1964.3409875726286
8ebfd92d7115da93928166df6835d63ba250f9c0c17f7bf1db8f24021fe0d136,0.0,5.0,7.0,198.0,314.056,572.3144936477264,314.056,258.2584936477264
8ec6a8e7294dc6a70f14f391582b54d7d8072b593e6967e56d5de1a2dabb3680,20623.43,18.0,212.0,238.0,1190.648888888889,1277.1371789781995,1190.648888888889,86.48829008931057
8ec7ee1402194e9e0d082f32d6259497ee4deb3d0e99ba8071c01ca00440206c,1297.47,3.0,540.0,566.0,355.0733333333333,816.1164014655005,355.0733333333333,461.0430681321672
8ec91fb8ed0fc2b9e08577e0a8b569b8c42a36035dcb751214433440aecc485d,0.01,3.0,5.0,654.0,1588.0540732835289,2226.1428224162228,1588.0540732835289,638.0887491326939
8ec980262e59a77688411b2dc4b7b37c7c1ddf95f8c18790df06ed077fa054d7,18039.67,5.0,29.0,29.0,504.538,778.3160707093228,504.538,273.77807070932283
8ece76488d715680eba4dc980b8b476a49cd2f1e1e4506166518c2bd8ddbf5b8,0.0,33.0,185.0,714.0,2668.775079039148,2732.563802673261,2668.775079039148,63.78872363411301
8ecece1e99e1b5c18f97cd2ccc3f40d1cb614931cb016c6e8d98f35fa670a977,992.21,13.0,537.0,537.0,49.830517254909815,136.53359074748667,49.830517254909815,86.70307349257686
8ed2b7b7f0da1c395e0464bcc55d58dced9c83bc9f8cb21eaf36ac23414a1a2b,158.99,1.0,1.0,152.0,482.0,2499.076515854178,482.0,2017.076515854178
8ed3d9175c22c2c8a37192bcbb46023e07e3e1e58615c6ed49fe704da1f4488e,2031.99,1.0,1.0,48.0,1167.3560322097912,3598.612063124928,1167.3560322097912,2431.2560309151368
8ed496ebd3bf72ac42606ebb4814ddb330d99070d5ee64aee7a37d3c5d5dd8d0,0.73,2.0,9.0,622.0,258.7,981.3933482602165,258.7,722.6933482602165
8ed666810116da9f8dbf95b961f1dfd3eb6b0e67018faaf3c17bb1571646f51c,21.62,1.0,1.0,515.0,1652.26,4376.556845895527,1652.26,2724.2968458955265
8ed8ceee975f924bdeedcb5356822bc9ba74a2212fbb57efbd7a14daf8a485eb,0.39,3.0,5.0,180.0,49.666666666666664,466.8559019447335,49.666666666666664,417.1892352780668
8ee0e449fb50e42804605a4b17101c27321bfdc496e67ec94a6d4be2a5bb81f2,1.68,22.0,297.0,536.0,1603.1245454545453,1680.799227986562,1603.1245454545453,77.67468253201673
8ee8c38ab54464215ebcdb4b46543e7109f3e2660d4349bd1ae592b05ed92121,0.0,103.0,126.0,494.0,3112.5100970873787,3134.4168957852344,3112.5100970873787,21.90679869785572
8eeeaeb760ed646197eacb4ee907f65bf5d61b103f82f690529c155fc50e1dd3,1172.93,3.0,403.0,417.0,130.93333333333334,559.7917795540009,130.93333333333334,428.85844622066753
8ef4744879bf76392cd418b15f958993de47c25d765e75a4a550893846046bde,0.0,56.0,296.0,722.0,4395.641428571429,4444.7482784943395,4395.641428571429,49.10684992291044
8ef4b8c9b5cf58b8e1212276407668200163eee1240f98d07a37cd03ac914fe0,0.06,3.0,6.0,454.0,1352.1133333333335,1956.322973387699,1352.1133333333335,604.2096400543655
8ef5d07e1da1d018c84032408331569eec80517b26ac99beb945578ae1d8ab9f,38206.04,26.0,672.0,679.0,3158.1876923076925,3246.597582560784,3158.1876923076925,88.40989025309136
8efcbface0378f6125ff005af612cb863d23e1e50fdc9d6969b0251f05403785,1940.18,1.0,167.0,246.0,13.2,1746.9677718798612,13.2,1733.7677718798611
8efd9336458ef499fc151d574af7910c43ef6007160859ed5588f86ce5c773c2,138.99,3.0,69.0,718.0,20529.0,23886.84953836053,20529.0,3357.8495383605296
8efde800805806ecd505509fe9cb3b22d4df74278807b159ba2054f9b670db23,0.0,13.0,91.0,568.0,448.34769230769234,546.942713611704,448.34769230769234,98.59502130401165
8f01af5c0a94ccf8fef6fa0d8a29e7959b54a0a683040af94a9a6ba1f000b186,0.0,10.0,83.0,558.0,265.41600000000005,387.58681604670096,265.41600000000005,122.1708160467009
8f029a4464f6ed7bf0e00744796106ac8d247a5418970bb9ed4743c4ad449452,154.62,114.0,608.0,680.0,5505.523157894737,5533.242491192242,5505.523157894737,27.719333297504818
8f06271b1e00863d31e086a412d027cdd357d0bac9f7f031552015b974fe6922,598.69,3.0,316.0,644.0,389.32589477611936,855.2873431150165,389.32589477611936,465.9614483388971
8f124bac50c1ef5359f3a508dcdde107a0cfa5d770a77192b4393f2e7ae83f90,0.14,3.0,4.0,389.0,5232.246666666667,6393.610872169144,5232.246666666667,1161.3642055024775
8f167f4838abff47877a4a5048265f007cb092b8385577e135b8386d1126113d,91.76,1.0,1.0,170.0,51.53846153846154,1808.475221012967,51.53846153846154,1756.9367594745056
8f182ad919aa43c337a0d5216a0658fc011e7bdabd7be9f809fed0e23bf45395,72099.03,74.0,543.0,557.0,1852.9754054054054,1877.0669499356059,1852.9754054054054,24.09154453020051
8f1ad5e6cf004ffff13ba9dba2a86d69639922567972f66836c0a3221f435249,13.01,1.0,1.0,508.0,518.0,2556.8323067737074,518.0,2038.8323067737074
8f1bd63bc372eecc7d9d563afec2f639e11c22744780f14838c0a428d425f30b,9048.02,2.0,4.0,11.0,190.18,896.973457926129,190.18,706.7934579261289
8f1cfb3d70967148e13b975b60e88143425995d6df44bac4cbe4fc52edb3eec7,7211.96,15.0,100.0,111.0,205.8011636418585,284.6637294440034,205.8011636418585,78.86256580214493
8f1f6526c930348cc1c924ac5199e324f14500dd37a1f0b878d0fb00fd947dd4,15544.99,1.0,1.0,9.0,507.24,2539.5697425988706,507.24,2032.3297425988706
8f1ff391fb14f919b5daddf77aa8d40d650f4758d7d74488b28a61a004cd83a3,926.15,8.0,359.0,553.0,483.68,648.6876444691858,483.68,165.00764446918578
8f210bd6c42badc43d99082a2960b1f9a792e5643bd776a68be9cab16f050475,96.35,1.0,14.0,454.0,53.4,1811.4617384066692,53.4,1758.061738406669
